seconds,data1,data2,data3,data4,data5,data6,data7,data8,data9
10.238,1718.514899853444,2472.984855886663,2472.984855886663,2472.984855886663,2472.984855886663,2472.984855886663,0.0,0.0,0.0
10.24,1676.5999022960427,2547.1421592574493,2547.1421592574493,2547.1421592574493,2547.1421592574493,2547.1421592574493,0.0,0.0,0.0
10.242,1634.6849047386418,2266.6340986809964,2266.6340986809964,2266.6340986809964,2266.6340986809964,2266.6340986809964,0.0,0.0,0.0
10.244,1612.1152906692719,1847.4841231069859,1847.4841231069859,1847.4841231069859,1847.4841231069859,1847.4841231069859,0.0,0.0,0.0
10.246,1634.6849047386418,1534.7337567171467,1534.7337567171467,1534.7337567171467,1534.7337567171467,1534.7337567171467,105.0,67.09,69.73
10.248,1650.8060576453345,1347.7283829995113,1347.7283829995113,1347.7283829995113,1347.7283829995113,1347.7283829995113,105.0,67.09,69.73
10.25,1663.7029799706886,1876.5021983390325,1876.5021983390325,1876.5021983390325,1876.5021983390325,1876.5021983390325,105.0,67.09,69.73
10.252,1686.2725940400583,2498.7787005373716,2498.7787005373716,2498.7787005373716,2498.7787005373716,2498.7787005373716,105.0,67.09,69.73
10.254,1660.4787493893502,2469.7606253053245,2469.7606253053245,2469.7606253053245,2469.7606253053245,2469.7606253053245,105.0,67.09,69.73
10.256,1660.4787493893502,2111.8710307767465,2111.8710307767465,2111.8710307767465,2111.8710307767465,2111.8710307767465,105.0,67.09,69.73
10.258,1663.7029799706886,1802.344894968246,1802.344894968246,1802.344894968246,1802.344894968246,1802.344894968246,105.0,67.09,69.73
10.26,1679.8241328773813,1573.4245236932093,1573.4245236932093,1573.4245236932093,1573.4245236932093,1573.4245236932093,105.0,67.09,69.73
10.262,1683.04836345872,1321.934538348803,1321.934538348803,1321.934538348803,1321.934538348803,1321.934538348803,105.0,67.09,69.73
10.264,1679.8241328773813,1015.6326331216412,1015.6326331216412,1015.6326331216412,1015.6326331216412,1015.6326331216412,105.0,67.09,69.73
10.266,1676.5999022960427,996.2872496336101,996.2872496336101,996.2872496336101,996.2872496336101,996.2872496336101,105.0,67.09,69.73
10.268,1663.7029799706886,941.4753297508548,941.4753297508548,941.4753297508548,941.4753297508548,941.4753297508548,105.0,67.09,69.73
10.27,1647.581827063996,564.2403517342452,564.2403517342452,564.2403517342452,564.2403517342452,564.2403517342452,105.0,67.09,69.73
10.272,1654.030288226673,612.6038104543234,612.6038104543234,612.6038104543234,612.6038104543234,612.6038104543234,109.85,70.02,70.9
10.274,1657.2545188080117,2086.0771861260378,2086.0771861260378,2086.0771861260378,2086.0771861260378,2086.0771861260378,109.85,70.02,70.9
10.276,1650.8060576453345,2708.353688324377,2708.353688324377,2708.353688324377,2708.353688324377,2708.353688324377,109.85,70.02,70.9
10.278,1657.2545188080117,2398.8275525158765,2398.8275525158765,2398.8275525158765,2398.8275525158765,2398.8275525158765,109.85,70.02,70.9
10.28,1676.5999022960427,1992.5744992672203,1992.5744992672203,1992.5744992672203,1992.5744992672203,1992.5744992672203,109.85,70.02,70.9
10.282,1670.1514411333656,1931.3141182217876,1931.3141182217876,1931.3141182217876,1931.3141182217876,1931.3141182217876,109.85,70.02,70.9
10.284,1670.1514411333656,2002.2471910112356,2002.2471910112356,2002.2471910112356,2002.2471910112356,2002.2471910112356,109.85,70.02,70.9
10.286,1663.7029799706886,1889.3991206643866,1889.3991206643866,1889.3991206643866,1889.3991206643866,1889.3991206643866,109.85,70.02,70.9
10.288,1637.9091353199804,1753.9814362481677,1753.9814362481677,1753.9814362481677,1753.9814362481677,1753.9814362481677,109.85,70.02,70.9
10.29,1618.563751831949,1144.601856375183,1144.601856375183,1144.601856375183,1144.601856375183,1144.601856375183,109.85,70.02,70.9
10.292,1637.9091353199804,602.9311187103077,602.9311187103077,602.9311187103077,602.9311187103077,602.9311187103077,109.85,70.02,70.9
10.294,1663.7029799706886,973.7176355642403,973.7176355642403,973.7176355642403,973.7176355642403,973.7176355642403,109.85,70.02,70.9
10.296,1679.8241328773813,1563.7518319491937,1563.7518319491937,1563.7518319491937,1563.7518319491937,1563.7518319491937,109.85,70.02,70.9
10.298,1708.8422081094284,1940.9868099658036,1940.9868099658036,1940.9868099658036,1940.9868099658036,1940.9868099658036,0.0,0.0,0.0
10.3,1728.1875915974597,1486.3702979970687,1486.3702979970687,1486.3702979970687,1486.3702979970687,1486.3702979970687,0.0,0.0,0.0
10.302,1721.7391304347825,944.6995603321933,944.6995603321933,944.6995603321933,944.6995603321933,944.6995603321933,0.0,0.0,0.0
10.304,1741.0845139228136,1270.346849047386,1270.346849047386,1270.346849047386,1270.346849047386,1270.346849047386,0.0,0.0,0.0
10.306,1699.1695163654126,2189.252564728871,2189.252564728871,2189.252564728871,2189.252564728871,2189.252564728871,0.0,0.0,0.0
10.308,1676.5999022960427,2669.6629213483143,2669.6629213483143,2669.6629213483143,2669.6629213483143,2669.6629213483143,0.0,0.0,0.0
10.31,1637.9091353199804,2414.948705422569,2414.948705422569,2414.948705422569,2414.948705422569,2414.948705422569,0.0,0.0,0.0
10.312,1615.3395212506105,1944.211040547142,1944.211040547142,1944.211040547142,1944.211040547142,1944.211040547142,0.0,0.0,0.0
10.314,1634.6849047386418,1338.0556912554957,1338.0556912554957,1338.0556912554957,1338.0556912554957,1338.0556912554957,0.0,0.0,0.0
10.316,1641.133365901319,983.3903273082559,983.3903273082559,983.3903273082559,983.3903273082559,983.3903273082559,0.0,0.0,0.0
10.318,1637.9091353199804,490.0830483634587,490.0830483634587,490.0830483634587,490.0830483634587,490.0830483634587,0.0,0.0,0.0
10.32,1650.8060576453345,83.82999511480214,83.82999511480214,83.82999511480214,83.82999511480214,83.82999511480214,0.0,0.0,0.0
10.322,1657.2545188080117,380.4592085979482,380.4592085979482,380.4592085979482,380.4592085979482,380.4592085979482,0.0,0.0,0.0
10.324,1663.7029799706886,2550.366389838788,2550.366389838788,2550.366389838788,2550.366389838788,2550.366389838788,120.88,79.69,81.45
10.326,1676.5999022960427,2969.5163654127987,2969.5163654127987,2969.5163654127987,2969.5163654127987,2969.5163654127987,120.88,79.69,81.45
10.328,1625.0122129946262,2627.7479237909133,2627.7479237909133,2627.7479237909133,2627.7479237909133,2627.7479237909133,120.88,79.69,81.45
10.33,1605.666829506595,1937.7625793844647,1937.7625793844647,1937.7625793844647,1937.7625793844647,1937.7625793844647,120.88,79.69,81.45
10.332,1637.9091353199804,1389.6433805569125,1389.6433805569125,1389.6433805569125,1389.6433805569125,1389.6433805569125,120.88,79.69,81.45
10.334,1670.1514411333656,1031.753786028334,1031.753786028334,1031.753786028334,1031.753786028334,1031.753786028334,120.88,79.69,81.45
10.336,1650.8060576453345,1038.202247191011,1038.202247191011,1038.202247191011,1038.202247191011,1038.202247191011,120.88,79.69,81.45
10.338,1637.9091353199804,1009.1841719589642,1009.1841719589642,1009.1841719589642,1009.1841719589642,1009.1841719589642,120.88,79.69,81.45
10.34,1670.1514411333656,1231.6560820713237,1231.6560820713237,1231.6560820713237,1231.6560820713237,1231.6560820713237,120.88,79.69,81.45
10.342,1708.8422081094284,1531.5095261358083,1531.5095261358083,1531.5095261358083,1531.5095261358083,1531.5095261358083,120.88,79.69,81.45
10.344,1721.7391304347825,1621.7879824132876,1621.7879824132876,1621.7879824132876,1621.7879824132876,1621.7879824132876,120.88,79.69,81.45
10.346,1702.3937469467512,1889.3991206643866,1889.3991206643866,1889.3991206643866,1889.3991206643866,1889.3991206643866,120.88,79.69,81.45
10.348,1679.8241328773813,1708.8422081094284,1708.8422081094284,1708.8422081094284,1708.8422081094284,1708.8422081094284,120.88,79.69,81.45
10.35,1654.030288226673,1496.0429897410843,1496.0429897410843,1496.0429897410843,1496.0429897410843,1496.0429897410843,0.0,0.0,0.0
10.352,1654.030288226673,1731.411822178798,1731.411822178798,1731.411822178798,1731.411822178798,1731.411822178798,0.0,0.0,0.0
10.354,1637.9091353199804,1515.3883732291156,1515.3883732291156,1515.3883732291156,1515.3883732291156,1515.3883732291156,0.0,0.0,0.0
10.356,1621.7879824132876,1263.898387884709,1263.898387884709,1263.898387884709,1263.898387884709,1263.898387884709,0.0,0.0,0.0
10.358,1618.563751831949,941.4753297508548,941.4753297508548,941.4753297508548,941.4753297508548,941.4753297508548,0.0,0.0,0.0
10.36,1663.7029799706886,689.9853444064485,689.9853444064485,689.9853444064485,689.9853444064485,689.9853444064485,0.0,0.0,0.0
10.362,1712.0664386907667,1454.1279921836833,1454.1279921836833,1454.1279921836833,1454.1279921836833,1454.1279921836833,0.0,0.0,0.0
10.364,1689.4968246213969,2405.2760136785537,2405.2760136785537,2405.2760136785537,2405.2760136785537,2405.2760136785537,0.0,0.0,0.0
10.366,1660.4787493893502,2447.1910112359546,2447.1910112359546,2447.1910112359546,2447.1910112359546,2447.1910112359546,0.0,0.0,0.0
10.368,1657.2545188080117,1953.8837322911577,1953.8837322911577,1953.8837322911577,1953.8837322911577,1953.8837322911577,0.0,0.0,0.0
10.37,1657.2545188080117,1286.468001954079,1286.468001954079,1286.468001954079,1286.468001954079,1286.468001954079,0.0,0.0,0.0
10.372,1644.3575964826573,419.1499755740107,419.1499755740107,419.1499755740107,419.1499755740107,419.1499755740107,0.0,0.0,0.0
10.374,1634.6849047386418,335.3199804592086,335.3199804592086,335.3199804592086,335.3199804592086,335.3199804592086,0.0,0.0,0.0
10.376,1660.4787493893502,1338.0556912554957,1338.0556912554957,1338.0556912554957,1338.0556912554957,1338.0556912554957,133.24,89.36,90.82
10.378,1686.2725940400583,1970.0048851978502,1970.0048851978502,1970.0048851978502,1970.0048851978502,1970.0048851978502,133.24,89.36,90.82
10.38,1663.7029799706886,2318.221787982413,2318.221787982413,2318.221787982413,2318.221787982413,2318.221787982413,133.24,89.36,90.82
10.382,1625.0122129946262,2718.0263800683924,2718.0263800683924,2718.0263800683924,2718.0263800683924,2718.0263800683924,133.24,89.36,90.82
10.384,1608.8910600879333,2647.093307278945,2647.093307278945,2647.093307278945,2647.093307278945,2647.093307278945,133.24,89.36,90.82
10.386,1641.133365901319,2266.6340986809964,2266.6340986809964,2266.6340986809964,2266.6340986809964,2266.6340986809964,133.24,89.36,90.82
10.388,1663.7029799706886,1928.0898876404492,1928.0898876404492,1928.0898876404492,1928.0898876404492,1928.0898876404492,133.24,89.36,90.82
10.39,1663.7029799706886,1550.8549096238396,1550.8549096238396,1550.8549096238396,1550.8549096238396,1550.8549096238396,133.24,89.36,90.82
10.392,1650.8060576453345,915.6814851001465,915.6814851001465,915.6814851001465,915.6814851001465,915.6814851001465,133.24,89.36,90.82
10.394,1618.563751831949,738.3488031265265,738.3488031265265,738.3488031265265,738.3488031265265,738.3488031265265,133.24,89.36,90.82
10.396,1599.2183683439177,519.1011235955056,519.1011235955056,519.1011235955056,519.1011235955056,519.1011235955056,133.24,89.36,90.82
10.398,1602.4425989252563,406.25305324865656,406.25305324865656,406.25305324865656,406.25305324865656,406.25305324865656,133.24,89.36,90.82
10.4,1666.927210552027,525.5495847581826,525.5495847581826,525.5495847581826,525.5495847581826,525.5495847581826,133.24,89.36,90.82
10.402,1766.8783585735218,1170.3957010258914,1170.3957010258914,1170.3957010258914,1170.3957010258914,1170.3957010258914,137.21,90.53,92.58
10.404,1795.896433805569,2630.9721543722517,2630.9721543722517,2630.9721543722517,2630.9721543722517,2630.9721543722517,137.21,90.53,92.58
10.406,1741.0845139228136,3195.2125061064967,3195.2125061064967,3195.2125061064967,3195.2125061064967,3195.2125061064967,137.21,90.53,92.58
10.408,1679.8241328773813,3237.127503663898,3237.127503663898,3237.127503663898,3237.127503663898,3237.127503663898,137.21,90.53,92.58
10.41,1644.3575964826573,2808.3048363458715,2808.3048363458715,2808.3048363458715,2808.3048363458715,2808.3048363458715,137.21,90.53,92.58
10.412,1615.3395212506105,2340.791402051783,2340.791402051783,2340.791402051783,2340.791402051783,2340.791402051783,137.21,90.53,92.58
10.414,1612.1152906692719,1947.4352711284805,1947.4352711284805,1947.4352711284805,1947.4352711284805,1947.4352711284805,137.21,90.53,92.58
10.416,1621.7879824132876,1525.0610649731314,1525.0610649731314,1525.0610649731314,1525.0610649731314,1525.0610649731314,137.21,90.53,92.58
10.418,1631.4606741573032,1044.650708353688,1044.650708353688,1044.650708353688,1044.650708353688,1044.650708353688,137.21,90.53,92.58
10.42,1621.7879824132876,483.6345872007816,483.6345872007816,483.6345872007816,483.6345872007816,483.6345872007816,137.21,90.53,92.58
10.422,1628.2364435759646,625.5007327796775,625.5007327796775,625.5007327796775,625.5007327796775,625.5007327796775,137.21,90.53,92.58
10.424,1663.7029799706886,1389.6433805569125,1389.6433805569125,1389.6433805569125,1389.6433805569125,1389.6433805569125,137.21,90.53,92.58
10.426,1692.7210552027354,1899.0718124084021,1899.0718124084021,1899.0718124084021,1899.0718124084021,1899.0718124084021,137.21,90.53,92.58
10.428,1695.9452857840743,2360.136785539814,2360.136785539814,2360.136785539814,2360.136785539814,2360.136785539814,0.0,0.0,0.0
10.43,1670.1514411333656,2469.7606253053245,2469.7606253053245,2469.7606253053245,2469.7606253053245,2469.7606253053245,0.0,0.0,0.0
10.432,1660.4787493893502,2385.9306301905226,2385.9306301905226,2385.9306301905226,2385.9306301905226,2385.9306301905226,0.0,0.0,0.0
10.434,1647.581827063996,2247.288715192965,2247.288715192965,2247.288715192965,2247.288715192965,2247.288715192965,0.0,0.0,0.0
10.436,1631.4606741573032,1750.7572056668293,1750.7572056668293,1750.7572056668293,1750.7572056668293,1750.7572056668293,0.0,0.0,0.0
10.438,1612.1152906692719,802.8334147532975,802.8334147532975,802.8334147532975,802.8334147532975,802.8334147532975,0.0,0.0,0.0
10.44,1592.7699071812406,648.0703468490473,648.0703468490473,648.0703468490473,648.0703468490473,648.0703468490473,0.0,0.0,0.0
10.442,1615.3395212506105,1028.5295554469953,1028.5295554469953,1028.5295554469953,1028.5295554469953,1028.5295554469953,0.0,0.0,0.0
10.444,1673.3756717147041,1605.666829506595,1605.666829506595,1605.666829506595,1605.666829506595,1605.666829506595,0.0,0.0,0.0
10.446,1712.0664386907667,2347.23986321446,2347.23986321446,2347.23986321446,2347.23986321446,2347.23986321446,0.0,0.0,0.0
10.448,1718.514899853444,2898.583292623351,2898.583292623351,2898.583292623351,2898.583292623351,2898.583292623351,0.0,0.0,0.0
10.45,1692.7210552027354,2950.1709819247676,2950.1709819247676,2950.1709819247676,2950.1709819247676,2950.1709819247676,0.0,0.0,0.0
10.452,1647.581827063996,2811.52906692721,2811.52906692721,2811.52906692721,2811.52906692721,2811.52906692721,0.0,0.0,0.0
10.454,1608.8910600879333,2592.281387396189,2592.281387396189,2592.281387396189,2592.281387396189,2592.281387396189,146.47,96.68,95.51
10.456,1621.7879824132876,2198.9252564728868,2198.9252564728868,2198.9252564728868,2198.9252564728868,2198.9252564728868,146.47,96.68,95.51
10.458,1637.9091353199804,1999.022960429897,1999.022960429897,1999.022960429897,1999.022960429897,1999.022960429897,146.47,96.68,95.51
10.46,1637.9091353199804,1799.1206643869073,1799.1206643869073,1799.1206643869073,1799.1206643869073,1799.1206643869073,146.47,96.68,95.51
10.462,1618.563751831949,1318.7103077674644,1318.7103077674644,1318.7103077674644,1318.7103077674644,1318.7103077674644,146.47,96.68,95.51
10.464,1605.666829506595,822.1787982413286,822.1787982413286,822.1787982413286,822.1787982413286,822.1787982413286,146.47,96.68,95.51
10.466,1621.7879824132876,1212.3106985832924,1212.3106985832924,1212.3106985832924,1212.3106985832924,1212.3106985832924,146.47,96.68,95.51
10.468,1673.3756717147041,1918.4171958964334,1918.4171958964334,1918.4171958964334,1918.4171958964334,1918.4171958964334,146.47,96.68,95.51
10.47,1712.0664386907667,2021.592574499267,2021.592574499267,2021.592574499267,2021.592574499267,2021.592574499267,146.47,96.68,95.51
10.472,1718.514899853444,2144.1133365901314,2144.1133365901314,2144.1133365901314,2144.1133365901314,2144.1133365901314,146.47,96.68,95.51
10.474,1718.514899853444,2366.585246702491,2366.585246702491,2366.585246702491,2366.585246702491,2366.585246702491,146.47,96.68,95.51
10.476,1686.2725940400583,2356.9125549584755,2356.9125549584755,2356.9125549584755,2356.9125549584755,2356.9125549584755,146.47,96.68,95.51
10.478,1634.6849047386418,2273.0825598436736,2273.0825598436736,2273.0825598436736,2273.0825598436736,2273.0825598436736,146.47,96.68,95.51
10.48,1618.563751831949,2118.3194919394236,2118.3194919394236,2118.3194919394236,2118.3194919394236,2118.3194919394236,150.0,97.56,95.51
10.482,1621.7879824132876,1370.2979970688812,1370.2979970688812,1370.2979970688812,1370.2979970688812,1370.2979970688812,150.0,97.56,95.51
10.484,1608.8910600879333,238.59306301905224,238.59306301905224,238.59306301905224,238.59306301905224,238.59306301905224,150.0,97.56,95.51
10.486,1599.2183683439177,151.53883732291155,151.53883732291155,151.53883732291155,151.53883732291155,151.53883732291155,150.0,97.56,95.51
10.488,1641.133365901319,1834.5872007816315,1834.5872007816315,1834.5872007816315,1834.5872007816315,1834.5872007816315,150.0,97.56,95.51
10.49,1699.1695163654126,2821.201758671226,2821.201758671226,2821.201758671226,2821.201758671226,2821.201758671226,150.0,97.56,95.51
10.492,1724.9633610161209,2817.977528089887,2817.977528089887,2817.977528089887,2817.977528089887,2817.977528089887,150.0,97.56,95.51
10.494,1708.8422081094284,2685.784074255007,2685.784074255007,2685.784074255007,2685.784074255007,2685.784074255007,150.0,97.56,95.51
10.496,1676.5999022960427,2553.5906204201265,2553.5906204201265,2553.5906204201265,2553.5906204201265,2553.5906204201265,150.0,97.56,95.51
10.498,1663.7029799706886,2437.518319491939,2437.518319491939,2437.518319491939,2437.518319491939,2437.518319491939,0.0,0.0,0.0
10.5,1637.9091353199804,2337.5671714704445,2337.5671714704445,2337.5671714704445,2337.5671714704445,2337.5671714704445,0.0,0.0,0.0
10.502,1625.0122129946262,2250.5129457743037,2250.5129457743037,2250.5129457743037,2250.5129457743037,2250.5129457743037,0.0,0.0,0.0
10.504,1634.6849047386418,1937.7625793844647,1937.7625793844647,1937.7625793844647,1937.7625793844647,1937.7625793844647,0.0,0.0,0.0
10.506,1634.6849047386418,1370.2979970688812,1370.2979970688812,1370.2979970688812,1370.2979970688812,1370.2979970688812,153.53,97.56,94.63
10.508,1637.9091353199804,1292.916463116756,1292.916463116756,1292.916463116756,1292.916463116756,1292.916463116756,153.53,97.56,94.63
10.51,1634.6849047386418,1176.8441621885684,1176.8441621885684,1176.8441621885684,1176.8441621885684,1176.8441621885684,153.53,97.56,94.63
10.512,1644.3575964826573,1618.563751831949,1618.563751831949,1618.563751831949,1618.563751831949,1618.563751831949,153.53,97.56,94.63
10.514,1666.927210552027,1995.7987298485587,1995.7987298485587,1995.7987298485587,1995.7987298485587,1995.7987298485587,153.53,97.56,94.63
10.516,1686.2725940400583,2105.4225696140693,2105.4225696140693,2105.4225696140693,2105.4225696140693,2105.4225696140693,153.53,97.56,94.63
10.518,1683.04836345872,2166.6829506595013,2166.6829506595013,2166.6829506595013,2166.6829506595013,2166.6829506595013,153.53,97.56,94.63
10.52,1654.030288226673,2121.543722520762,2121.543722520762,2121.543722520762,2121.543722520762,2121.543722520762,153.53,97.56,94.63
10.522,1628.2364435759646,2063.507572056668,2063.507572056668,2063.507572056668,2063.507572056668,2063.507572056668,153.53,97.56,94.63
10.524,1618.563751831949,2005.471421592574,2005.471421592574,2005.471421592574,2005.471421592574,2005.471421592574,153.53,97.56,94.63
10.526,1618.563751831949,1812.0175867122616,1812.0175867122616,1812.0175867122616,1812.0175867122616,1812.0175867122616,153.53,97.56,94.63
10.528,1631.4606741573032,1344.5041524181727,1344.5041524181727,1344.5041524181727,1344.5041524181727,1344.5041524181727,153.53,97.56,94.63
10.53,1631.4606741573032,1093.0141670737664,1093.0141670737664,1093.0141670737664,1093.0141670737664,1093.0141670737664,153.53,97.56,94.63
10.532,1644.3575964826573,1292.916463116756,1292.916463116756,1292.916463116756,1292.916463116756,1292.916463116756,161.47,103.13,93.75
10.534,1660.4787493893502,1260.6741573033707,1260.6741573033707,1260.6741573033707,1260.6741573033707,1260.6741573033707,161.47,103.13,93.75
10.536,1663.7029799706886,1502.4914509037615,1502.4914509037615,1502.4914509037615,1502.4914509037615,1502.4914509037615,161.47,103.13,93.75
10.538,1676.5999022960427,1753.9814362481677,1753.9814362481677,1753.9814362481677,1753.9814362481677,1753.9814362481677,161.47,103.13,93.75
10.54,1695.9452857840743,1915.192965315095,1915.192965315095,1915.192965315095,1915.192965315095,1915.192965315095,161.47,103.13,93.75
10.542,1715.2906692721056,2086.0771861260378,2086.0771861260378,2086.0771861260378,2086.0771861260378,2086.0771861260378,161.47,103.13,93.75
10.544,1689.4968246213969,2069.956033219345,2069.956033219345,2069.956033219345,2069.956033219345,2069.956033219345,161.47,103.13,93.75
10.546,1644.3575964826573,2021.592574499267,2021.592574499267,2021.592574499267,2021.592574499267,2021.592574499267,161.47,103.13,93.75
10.548,1618.563751831949,1976.4533463605273,1976.4533463605273,1976.4533463605273,1976.4533463605273,1976.4533463605273,161.47,103.13,93.75
10.55,1605.666829506595,1650.8060576453345,1650.8060576453345,1650.8060576453345,1650.8060576453345,1650.8060576453345,161.47,103.13,93.75
10.552,1602.4425989252563,1251.001465559355,1251.001465559355,1251.001465559355,1251.001465559355,1251.001465559355,161.47,103.13,93.75
10.554,1602.4425989252563,1196.1895456765997,1196.1895456765997,1196.1895456765997,1196.1895456765997,1196.1895456765997,161.47,103.13,93.75
10.556,1615.3395212506105,1057.5476306790424,1057.5476306790424,1057.5476306790424,1057.5476306790424,1057.5476306790424,161.47,103.13,93.75
10.558,1644.3575964826573,1122.0322423058133,1122.0322423058133,1122.0322423058133,1122.0322423058133,1122.0322423058133,0.0,0.0,0.0
10.56,1695.9452857840743,1563.7518319491937,1563.7518319491937,1563.7518319491937,1563.7518319491937,1563.7518319491937,0.0,0.0,0.0
10.562,1724.9633610161209,2011.9198827552511,2011.9198827552511,2011.9198827552511,2011.9198827552511,2011.9198827552511,0.0,0.0,0.0
10.564,1728.1875915974597,2127.9921836834387,2127.9921836834387,2127.9921836834387,2127.9921836834387,2127.9921836834387,0.0,0.0,0.0
10.566,1702.3937469467512,2089.301416707376,2089.301416707376,2089.301416707376,2089.301416707376,2089.301416707376,0.0,0.0,0.0
10.568,1650.8060576453345,2037.7137274059596,2037.7137274059596,2037.7137274059596,2037.7137274059596,2037.7137274059596,0.0,0.0,0.0
10.57,1618.563751831949,1944.211040547142,1944.211040547142,1944.211040547142,1944.211040547142,1944.211040547142,0.0,0.0,0.0
10.572,1608.8910600879333,699.658036150464,699.658036150464,699.658036150464,699.658036150464,699.658036150464,0.0,0.0,0.0
10.574,1570.200293111871,116.07230092818757,116.07230092818757,116.07230092818757,116.07230092818757,116.07230092818757,0.0,0.0,0.0
10.576,1576.6487542745479,641.6218856863702,641.6218856863702,641.6218856863702,641.6218856863702,641.6218856863702,0.0,0.0,0.0
10.578,1618.563751831949,1579.8729848558864,1579.8729848558864,1579.8729848558864,1579.8729848558864,1579.8729848558864,0.0,0.0,0.0
10.58,1666.927210552027,2008.6956521739128,2008.6956521739128,2008.6956521739128,2008.6956521739128,2008.6956521739128,0.0,0.0,0.0
10.582,1718.514899853444,2353.6883243771367,2353.6883243771367,2353.6883243771367,2353.6883243771367,2353.6883243771367,0.0,0.0,0.0
10.584,1750.7572056668293,2334.3429408891056,2334.3429408891056,2334.3429408891056,2334.3429408891056,2334.3429408891056,167.65,105.76,90.82
10.586,1728.1875915974597,2250.5129457743037,2250.5129457743037,2250.5129457743037,2250.5129457743037,2250.5129457743037,167.65,105.76,90.82
10.588,1670.1514411333656,2173.1314118221785,2173.1314118221785,2173.1314118221785,2173.1314118221785,2173.1314118221785,167.65,105.76,90.82
10.59,1628.2364435759646,2105.4225696140693,2105.4225696140693,2105.4225696140693,2105.4225696140693,2105.4225696140693,167.65,105.76,90.82
10.592,1599.2183683439177,2047.3864191499754,2047.3864191499754,2047.3864191499754,2047.3864191499754,2047.3864191499754,167.65,105.76,90.82
10.594,1579.8729848558864,1999.022960429897,1999.022960429897,1999.022960429897,1999.022960429897,1999.022960429897,167.65,105.76,90.82
10.596,1595.9941377625792,1824.9145090376157,1824.9145090376157,1824.9145090376157,1824.9145090376157,1824.9145090376157,167.65,105.76,90.82
10.598,1615.3395212506105,1299.3649242794331,1299.3649242794331,1299.3649242794331,1299.3649242794331,1299.3649242794331,167.65,105.76,90.82
10.6,1628.2364435759646,625.5007327796775,625.5007327796775,625.5007327796775,625.5007327796775,625.5007327796775,167.65,105.76,90.82
10.602,1644.3575964826573,612.6038104543234,612.6038104543234,612.6038104543234,612.6038104543234,612.6038104543234,167.65,105.76,90.82
10.604,1647.581827063996,1060.771861260381,1060.771861260381,1060.771861260381,1060.771861260381,1060.771861260381,167.65,105.76,90.82
10.606,1647.581827063996,1438.0068392769906,1438.0068392769906,1438.0068392769906,1438.0068392769906,1438.0068392769906,167.65,105.76,90.82
10.608,1670.1514411333656,1857.1568148510012,1857.1568148510012,1857.1568148510012,1857.1568148510012,1857.1568148510012,167.65,105.76,90.82
10.61,1721.7391304347825,2208.5979482169023,2208.5979482169023,2208.5979482169023,2208.5979482169023,2208.5979482169023,176.03,111.91,102.54
10.612,1744.3087445041522,2227.943331704934,2227.943331704934,2227.943331704934,2227.943331704934,2227.943331704934,176.03,111.91,102.54
10.614,1695.9452857840743,2163.458720078163,2163.458720078163,2163.458720078163,2163.458720078163,2163.458720078163,176.03,111.91,102.54
10.616,1647.581827063996,2098.974108451392,2098.974108451392,2098.974108451392,2098.974108451392,2098.974108451392,176.03,111.91,102.54
10.618,1605.666829506595,2044.1621885686366,2044.1621885686366,2044.1621885686366,2044.1621885686366,2044.1621885686366,176.03,111.91,102.54
10.62,1579.8729848558864,1992.5744992672203,1992.5744992672203,1992.5744992672203,1992.5744992672203,1992.5744992672203,176.03,111.91,102.54
10.622,1586.3214460185636,1863.6052760136783,1863.6052760136783,1863.6052760136783,1863.6052760136783,1863.6052760136783,176.03,111.91,102.54
10.624,1599.2183683439177,1573.4245236932093,1573.4245236932093,1573.4245236932093,1573.4245236932093,1573.4245236932093,176.03,111.91,102.54
10.626,1621.7879824132876,1289.6922325354174,1289.6922325354174,1289.6922325354174,1289.6922325354174,1289.6922325354174,176.03,111.91,102.54
10.628,1644.3575964826573,1199.4137762579383,1199.4137762579383,1199.4137762579383,1199.4137762579383,1199.4137762579383,176.03,111.91,102.54
10.63,1650.8060576453345,1263.898387884709,1263.898387884709,1263.898387884709,1263.898387884709,1263.898387884709,176.03,111.91,102.54
10.632,1657.2545188080117,1444.4553004396676,1444.4553004396676,1444.4553004396676,1444.4553004396676,1444.4553004396676,176.03,111.91,102.54
10.634,1663.7029799706886,1547.630679042501,1547.630679042501,1547.630679042501,1547.630679042501,1547.630679042501,176.03,111.91,102.54
10.636,1683.04836345872,1699.1695163654126,1699.1695163654126,1699.1695163654126,1699.1695163654126,1699.1695163654126,178.68,116.6,114.84
10.638,1692.7210552027354,1847.4841231069859,1847.4841231069859,1847.4841231069859,1847.4841231069859,1847.4841231069859,178.68,116.6,114.84
10.64,1692.7210552027354,1915.192965315095,1915.192965315095,1915.192965315095,1915.192965315095,1915.192965315095,178.68,116.6,114.84
10.642,1673.3756717147041,1841.0356619443087,1841.0356619443087,1841.0356619443087,1841.0356619443087,1841.0356619443087,178.68,116.6,114.84
10.644,1644.3575964826573,719.0034196384953,719.0034196384953,719.0034196384953,719.0034196384953,719.0034196384953,178.68,116.6,114.84
10.646,1634.6849047386418,119.29653150952612,119.29653150952612,119.29653150952612,119.29653150952612,119.29653150952612,178.68,116.6,114.84
10.648,1625.0122129946262,857.6453346360528,857.6453346360528,857.6453346360528,857.6453346360528,857.6453346360528,178.68,116.6,114.84
