0.33;1647.58;1718.51;1718.51;1718.51;1718.51;1718.51;154.19;102.25;100.19
0.33;1650.81;1679.82;1679.82;1679.82;1679.82;1679.82;154.19;102.25;100.19
0.33;1647.58;1618.56;1618.56;1618.56;1618.56;1618.56;154.19;102.25;100.19
0.33;1647.58;1599.22;1599.22;1599.22;1599.22;1599.22;154.19;102.25;100.19
0.34;1647.58;1657.25;1657.25;1657.25;1657.25;1657.25;154.19;102.25;100.19
0.34;1647.58;1683.05;1683.05;1683.05;1683.05;1683.05;154.19;102.25;100.19
0.34;1647.58;1660.48;1660.48;1660.48;1660.48;1660.48;153.53;103.71;104.3
0.34;1647.58;1608.89;1608.89;1608.89;1608.89;1608.89;153.53;103.71;104.3
0.34;1650.81;1618.56;1618.56;1618.56;1618.56;1618.56;153.53;103.71;104.3
0.35;1644.36;1631.46;1631.46;1631.46;1631.46;1631.46;153.53;103.71;104.3
0.35;1647.58;1615.34;1615.34;1615.34;1615.34;1615.34;153.53;103.71;104.3
0.35;1647.58;1595.99;1595.99;1595.99;1595.99;1595.99;153.53;103.71;104.3
0.35;1650.81;1592.77;1592.77;1592.77;1592.77;1592.77;153.53;103.71;104.3
0.35;1647.58;1599.22;1599.22;1599.22;1599.22;1599.22;153.53;103.71;104.3
0.36;1647.58;1625.01;1625.01;1625.01;1625.01;1625.01;153.53;103.71;104.3
0.36;1647.58;1654.03;1654.03;1654.03;1654.03;1654.03;153.53;103.71;104.3
0.36;1647.58;1663.7;1663.7;1663.7;1663.7;1663.7;153.53;103.71;104.3
0.36;1650.81;1666.93;1666.93;1666.93;1666.93;1666.93;153.53;103.71;104.3
0.36;1650.81;1670.15;1670.15;1670.15;1670.15;1670.15;153.53;103.71;104.3
0.37;1650.81;1673.38;1673.38;1673.38;1673.38;1673.38;156.18;106.05;107.81
0.37;1650.81;1679.82;1679.82;1679.82;1679.82;1679.82;156.18;106.05;107.81
0.37;1647.58;1695.95;1695.95;1695.95;1695.95;1695.95;156.18;106.05;107.81
